Score	TF
0.0237324331771838	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0024111325434003896	CEBPB (19g)
0.024800220446404	CEBPB (19g)
0.0351680903830256	CEBPB (19g)
0.0	CEBPB (19g)
0.0550082667401488	CEBPB (19g)
0.00589005235602094	CEBPB (19g)
0.0283824745108845	CEBPB (19g)
0.012779002480021999	CEBPB (19g)
0.0	CEBPB (19g)
0.0050289335905208	CEBPB (19g)
0.0269013502342243	CEBPB (19g)
0.0	CEBPB (19g)
0.00141223477542023	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.00303113805456049	CEBPB (19g)
0.0388192339487462	CEBPB (19g)
0.0	CEBPB (19g)
0.0428492697712869	CEBPB (19g)
0.11549324882887801	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.024800220446404	CEBPB (19g)
0.0244213281895839	CEBPB (19g)
0.0231813171672637	CEBPB (19g)
0.068923945990631	CEBPB (19g)
0.0	CEBPB (19g)
0.00303113805456049	CEBPB (19g)
0.00909341416368145	CEBPB (19g)
0.0478782033618077	CEBPB (19g)
0.0346514191237255	CEBPB (19g)
0.0322058418297052	CEBPB (19g)
0.0170501515569027	CEBPB (19g)
0.0	CEBPB (19g)
0.0918985946541747	CEBPB (19g)
0.0266602369798843	CEBPB (19g)
0.0328258473408653	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0973064205015156	CEBPB (19g)
0.00161890327914026	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0578327362909893	CEBPB (19g)
0.0309313860567649	CEBPB (19g)
0.00599338660788096	CEBPB (19g)
0.0	CEBPB (19g)
0.0283135850096445	CEBPB (19g)
0.018944612841003003	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0104712041884817	CEBPB (19g)
0.0333425186001653	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0203912923670433	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.00957564067236153	CEBPB (19g)
0.0	CEBPB (19g)
0.012296775971342	CEBPB (19g)
0.0	CEBPB (19g)
0.0193923945990631	CEBPB (19g)
0.031138054560485004	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.06234499862221	CEBPB (19g)
0.0105056489391017	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0442959492973271	CEBPB (19g)
0.0609672085974098	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.009265637916781479	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0319302838247451	CEBPB (19g)
0.00509782309176082	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.000551116009920088	CEBPB (19g)
0.0105400936897217	CEBPB (19g)
0.0138812344998622	CEBPB (19g)
0.0224924221548636	CEBPB (19g)
0.0175668228162028	CEBPB (19g)
0.0261780104712042	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0303458252962249	CEBPB (19g)
0.0094034169192615	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0173601543124828	CEBPB (19g)
0.0	CEBPB (19g)
0.000930008266740149	CEBPB (19g)
0.0181868283273629	CEBPB (19g)
0.0225957564067236	CEBPB (19g)
0.0772940203912924	CEBPB (19g)
0.0425048222650868	CEBPB (19g)
0.0	CEBPB (19g)
0.0120901074676219	CEBPB (19g)
0.0115389914577018	CEBPB (19g)
0.0236979884265638	CEBPB (19g)
0.0216313033893635	CEBPB (19g)
0.0144667952604023	CEBPB (19g)
0.0	CEBPB (19g)
0.056041609258749	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0353058693855057	CEBPB (19g)
0.00282446955084045	CEBPB (19g)
0.0	CEBPB (19g)
0.0113667677046018	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0350303113805456	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0421948195095068	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0240424359327638	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0294847065307247	CEBPB (19g)
0.0	CEBPB (19g)
0.00413337007440066	CEBPB (19g)
0.0158101405345825	CEBPB (19g)
0.0	CEBPB (19g)
0.0383025626894461	CEBPB (19g)
0.0	CEBPB (19g)
0.0341003031138055	CEBPB (19g)
0.00403003582254064	CEBPB (19g)
0.0146045742628823	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0152245797740424	CEBPB (19g)
0.0902452466244144	CEBPB (19g)
0.0	CEBPB (19g)
0.0056489391016809	CEBPB (19g)
0.0100578671810416	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0288991457701846	CEBPB (19g)
0.00792229264260127	CEBPB (19g)
0.0385092311931662	CEBPB (19g)
0.0370281069165059	CEBPB (19g)
0.00158445852852025	CEBPB (19g)
0.0156034720308625	CEBPB (19g)
0.0144667952604023	CEBPB (19g)
0.0036855883163405896	CEBPB (19g)
0.0100923119316616	CEBPB (19g)
0.0181523835767429	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0276935794984844	CEBPB (19g)
0.00864563240562138	CEBPB (19g)
0.0	CEBPB (19g)
0.04343483053182701	CEBPB (19g)
0.0	CEBPB (19g)
0.0410581427390466	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.018703499586663	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0107467621934417	CEBPB (19g)
0.0257302287131441	CEBPB (19g)
0.0	CEBPB (19g)
0.00606227610912097	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0167401488013227	CEBPB (19g)
0.0422981537613668	CEBPB (19g)
0.0	CEBPB (19g)
0.037717001928906	CEBPB (19g)
0.0326880683383852	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0012400110223202	CEBPB (19g)
0.0038922568200606203	CEBPB (19g)
0.0	CEBPB (19g)
0.0153968035271425	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.00203224028658033	CEBPB (19g)
0.0383025626894461	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0515293469275282	CEBPB (19g)
0.0173257095618628	CEBPB (19g)
0.0216657481399835	CEBPB (19g)
0.0062689446128409996	CEBPB (19g)
0.0183590520804629	CEBPB (19g)
0.0121245522182419	CEBPB (19g)
0.00864563240562138	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.00905896941306145	CEBPB (19g)
0.031000275558005004	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0	CEBPB (19g)
0.0427459355194268	CEBPB (19g)
0.0	CEBPB (19g)
0.0108156516946817	CEBPB (19g)
0.0	CEBPB (19g)
0.0394736842105263	CEBPB (19g)
0.00657894736842105	CEBPB (19g)
0.00971341967484155	CEBPB (19g)
0.000792229264260127	CEBPB (19g)
0.0201467872071547	POLR2A (27g)
0.0	POLR2A (27g)
0.0108389229124137	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.010498687664041998	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0126859142607174	POLR2A (27g)
0.0988869446874696	POLR2A (27g)
0.0265869544084767	POLR2A (27g)
0.0207057451151939	POLR2A (27g)
0.0082628560318849	POLR2A (27g)
0.0354087683484009	POLR2A (27g)
0.03045105472927	POLR2A (27g)
0.0119568387284923	POLR2A (27g)
0.0	POLR2A (27g)
0.0324924662195003	POLR2A (27g)
0.0142898804316127	POLR2A (27g)
0.0010450082628560302	POLR2A (27g)
0.0118596286575289	POLR2A (27g)
0.02639253426655	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0166715271702148	POLR2A (27g)
0.0	POLR2A (27g)
0.00765529308836395	POLR2A (27g)
0.0117867211043064	POLR2A (27g)
0.0176679303975892	POLR2A (27g)
0.0	POLR2A (27g)
0.0343637600855449	POLR2A (27g)
0.00221152911441625	POLR2A (27g)
0.00721784776902887	POLR2A (27g)
0.0109118304656362	POLR2A (27g)
0.0391027510450083	POLR2A (27g)
0.00780110819480898	POLR2A (27g)
0.0043501506756099895	POLR2A (27g)
0.0	POLR2A (27g)
0.00094779819189268	POLR2A (27g)
0.0	POLR2A (27g)
0.0100369398269661	POLR2A (27g)
0.00600272188198697	POLR2A (27g)
0.0	POLR2A (27g)
0.0339263147662098	POLR2A (27g)
0.0254447360746573	POLR2A (27g)
0.0261738116068825	POLR2A (27g)
0.0	POLR2A (27g)
0.00575969670457859	POLR2A (27g)
0.00505492369009429	POLR2A (27g)
0.0168902498298824	POLR2A (27g)
0.0324195586662778	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0295518615728589	POLR2A (27g)
0.00964809954311267	POLR2A (27g)
0.0	POLR2A (27g)
0.0123699815300865	POLR2A (27g)
0.0105715952172645	POLR2A (27g)
0.00204141149023039	POLR2A (27g)
0.0396374064353067	POLR2A (27g)
0.0	POLR2A (27g)
0.0400505492369009	POLR2A (27g)
0.0150918635170604	POLR2A (27g)
0.015602216389618	POLR2A (27g)
0.00277048702245553	POLR2A (27g)
0.0197822494410421	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0140468552542043	POLR2A (27g)
0.0188344512491494	POLR2A (27g)
0.0	POLR2A (27g)
0.0225284339457568	POLR2A (27g)
0.0318119957227569	POLR2A (27g)
0.021750753378050002	POLR2A (27g)
0.0356760960435501	POLR2A (27g)
0.0428696412948381	POLR2A (27g)
0.0	POLR2A (27g)
0.019490619228151998	POLR2A (27g)
0.0249829882375814	POLR2A (27g)
0.0030378147176047397	POLR2A (27g)
0.00600272188198697	POLR2A (27g)
0.0136823174880918	POLR2A (27g)
0.0	POLR2A (27g)
0.0309614076018275	POLR2A (27g)
0.0172304850782541	POLR2A (27g)
0.0286769709341888	POLR2A (27g)
0.029697676679304	POLR2A (27g)
0.0173033926314766	POLR2A (27g)
0.0239622824924662	POLR2A (27g)
0.0	POLR2A (27g)
0.00884611645766501	POLR2A (27g)
0.00568678915135608	POLR2A (27g)
0.0542675221152911	POLR2A (27g)
0.0447409351608827	POLR2A (27g)
0.0165500145815106	POLR2A (27g)
0.0452755905511811	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0087732089044425	POLR2A (27g)
0.0274618450471469	POLR2A (27g)
0.0162340818508797	POLR2A (27g)
0.0	POLR2A (27g)
0.00588120929328278	POLR2A (27g)
0.031496062992126	POLR2A (27g)
0.035992028774181	POLR2A (27g)
0.0391027510450083	POLR2A (27g)
0.0	POLR2A (27g)
0.0346310877806941	POLR2A (27g)
0.0494556236026052	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0266355594439584	POLR2A (27g)
0.0195878292991154	POLR2A (27g)
0.0	POLR2A (27g)
0.00498201613687178	POLR2A (27g)
0.008797511422183341	POLR2A (27g)
0.0218479634490133	POLR2A (27g)
0.0207786526684164	POLR2A (27g)
0.0171332750072908	POLR2A (27g)
0.0	POLR2A (27g)
0.0829201905317391	POLR2A (27g)
0.0461990862253329	POLR2A (27g)
0.0204870224555264	POLR2A (27g)
0.0256877612520657	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0365023816467386	POLR2A (27g)
0.0043015456401283205	POLR2A (27g)
0.0	POLR2A (27g)
0.000194420141926704	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.14362787984835199	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0192718965684845	POLR2A (27g)
0.0546563623991446	POLR2A (27g)
0.0190045688733353	POLR2A (27g)
0.0043501506756099895	POLR2A (27g)
0.000267327695149217	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0627734033245844	POLR2A (27g)
0.0141440653251677	POLR2A (27g)
0.0	POLR2A (27g)
0.0035967726256440203	POLR2A (27g)
0.0193205016039662	POLR2A (27g)
0.0099883347914844	POLR2A (27g)
0.0258578788762516	POLR2A (27g)
0.00126373092252357	POLR2A (27g)
0.0426752211529114	POLR2A (27g)
0.0247642655779139	POLR2A (27g)
0.0122241664236415	POLR2A (27g)
0.00500631865461262	POLR2A (27g)
0.00201710897248955	POLR2A (27g)
0.018445610965296	POLR2A (27g)
0.0214348206474191	POLR2A (27g)
0.0092835617770001	POLR2A (27g)
0.0400748517546418	POLR2A (27g)
0.0245698454359872	POLR2A (27g)
0.0198065519587829	POLR2A (27g)
0.00721784776902887	POLR2A (27g)
0.00930786429474094	POLR2A (27g)
0.014095460289686002	POLR2A (27g)
0.0538543793136969	POLR2A (27g)
0.0	POLR2A (27g)
0.00923495674151842	POLR2A (27g)
0.0187615436959269	POLR2A (27g)
0.0024545542918246303	POLR2A (27g)
0.0	POLR2A (27g)
0.00680470496743463	POLR2A (27g)
0.00627004957713619	POLR2A (27g)
0.00797122581899485	POLR2A (27g)
0.00488480606590843	POLR2A (27g)
0.0296004666083406	POLR2A (27g)
0.0	POLR2A (27g)
0.000753378049965977	POLR2A (27g)
0.007922620783513171	POLR2A (27g)
0.0630164285019928	POLR2A (27g)
0.0155779138718771	POLR2A (27g)
0.0351900456887334	POLR2A (27g)
0.0053951589384660294	POLR2A (27g)
0.0	POLR2A (27g)
0.0470496743462623	POLR2A (27g)
0.0	POLR2A (27g)
0.0204141149023039	POLR2A (27g)
0.0	POLR2A (27g)
0.0238893749392437	POLR2A (27g)
0.0288470885583746	POLR2A (27g)
0.00699912510936133	POLR2A (27g)
0.0402935744143093	POLR2A (27g)
0.0111305531253038	POLR2A (27g)
0.0145572081267619	POLR2A (27g)
0.0172061825605133	POLR2A (27g)
0.0164041994750656	POLR2A (27g)
0.035238650724215	POLR2A (27g)
0.0	POLR2A (27g)
0.00821425099640323	POLR2A (27g)
0.0191017789442986	POLR2A (27g)
0.00420433556916497	POLR2A (27g)
0.0211917954700107	POLR2A (27g)
0.0039856129094974204	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.038835423349859004	POLR2A (27g)
0.0	POLR2A (27g)
0.0024302517740837897	POLR2A (27g)
0.0214834256829007	POLR2A (27g)
0.0	POLR2A (27g)
0.0227714591231652	POLR2A (27g)
0.0279721979197045	POLR2A (27g)
0.0351171381355108	POLR2A (27g)
0.0206814425974531	POLR2A (27g)
0.0516185476815398	POLR2A (27g)
0.0200252746184505	POLR2A (27g)
0.0	POLR2A (27g)
0.0117138135510839	POLR2A (27g)
0.0627247982891028	POLR2A (27g)
0.0	POLR2A (27g)
0.011397880820453002	POLR2A (27g)
0.0274861475648877	POLR2A (27g)
0.0187858462136677	POLR2A (27g)
0.0	POLR2A (27g)
0.0524691358024691	POLR2A (27g)
0.018591426071741	POLR2A (27g)
0.0397589190240109	POLR2A (27g)
0.0	POLR2A (27g)
0.0130018469913483	POLR2A (27g)
0.009453679401185959	POLR2A (27g)
0.0552153203071838	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0584475551667153	POLR2A (27g)
0.0	POLR2A (27g)
0.00223583163215709	POLR2A (27g)
0.0330757266452805	POLR2A (27g)
0.0402692718965685	POLR2A (27g)
0.0221152911441625	POLR2A (27g)
0.0134392923106834	POLR2A (27g)
0.0138281325945368	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0164285019928065	POLR2A (27g)
0.0315932730630893	POLR2A (27g)
0.0	POLR2A (27g)
0.0087732089044425	POLR2A (27g)
0.00746087294643725	POLR2A (27g)
0.020098182171672998	POLR2A (27g)
0.0341207349081365	POLR2A (27g)
0.0228200641586468	POLR2A (27g)
0.0177408379508117	POLR2A (27g)
0.0398318265772334	POLR2A (27g)
0.018445610965296	POLR2A (27g)
0.00938077184796345	POLR2A (27g)
0.0152376786235054	POLR2A (27g)
0.00697482259162049	POLR2A (27g)
0.0	POLR2A (27g)
0.008700301351219991	POLR2A (27g)
0.1212209584913	POLR2A (27g)
0.007339360357733059	POLR2A (27g)
0.007630990570623121	POLR2A (27g)
0.0	POLR2A (27g)
0.0197093418878196	POLR2A (27g)
0.020098182171672998	POLR2A (27g)
0.0151161660348012	POLR2A (27g)
0.0188587537668902	POLR2A (27g)
0.00347526003693983	POLR2A (27g)
0.0294546515018956	POLR2A (27g)
0.00794692330125401	POLR2A (27g)
0.0228443666763877	POLR2A (27g)
0.0653980752405949	POLR2A (27g)
0.0291873238067464	POLR2A (27g)
0.0	POLR2A (27g)
0.00432584815786916	POLR2A (27g)
0.0298191892680082	POLR2A (27g)
0.0284582482745212	POLR2A (27g)
0.0175221152911442	POLR2A (27g)
0.008724603868960821	POLR2A (27g)
0.0784728297851657	POLR2A (27g)
0.0	POLR2A (27g)
0.0407310197336444	POLR2A (27g)
0.0287255759696705	POLR2A (27g)
0.0548264800233304	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.00240594925634296	POLR2A (27g)
0.13434431807135197	POLR2A (27g)
0.0528579760863225	POLR2A (27g)
0.0461504811898513	POLR2A (27g)
0.019344804121707	POLR2A (27g)
0.0299407018567124	POLR2A (27g)
0.027437542529406004	POLR2A (27g)
0.0271702148342568	POLR2A (27g)
0.0158452415670263	POLR2A (27g)
0.0153834937299504	POLR2A (27g)
0.0721541751725479	POLR2A (27g)
0.0104743851463012	POLR2A (27g)
0.0284096432390396	POLR2A (27g)
0.0263439292310683	POLR2A (27g)
0.0	POLR2A (27g)
0.0616797900262467	POLR2A (27g)
0.0028919996111597198	POLR2A (27g)
0.0223097112860892	POLR2A (27g)
0.036599591717702	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.009162049188295909	POLR2A (27g)
0.0507193545251288	POLR2A (27g)
0.00109361329833771	POLR2A (27g)
0.0195878292991154	POLR2A (27g)
0.0143627879848352	POLR2A (27g)
0.0	POLR2A (27g)
0.0128803344026441	POLR2A (27g)
0.037936230193447995	POLR2A (27g)
0.0242539127053563	POLR2A (27g)
0.0301108194808982	POLR2A (27g)
0.00111791581607855	POLR2A (27g)
0.0370856420725187	POLR2A (27g)
0.00838436862058909	POLR2A (27g)
0.0	POLR2A (27g)
0.0307669874599008	POLR2A (27g)
0.0262710216778458	POLR2A (27g)
0.0156508214250996	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0521045980363566	POLR2A (27g)
0.00483620103042675	POLR2A (27g)
0.0	POLR2A (27g)
0.0195392242636337	POLR2A (27g)
0.0110090405365996	POLR2A (27g)
0.0333673568581705	POLR2A (27g)
0.0217750558957908	POLR2A (27g)
0.0	POLR2A (27g)
0.0177408379508117	POLR2A (27g)
0.0	POLR2A (27g)
0.0	POLR2A (27g)
0.0903081559249538	POLR2A (27g)
0.0	POLR2A (27g)
0.00328083989501312	POLR2A (27g)
0.00712063769806552	POLR2A (27g)
0.0	HES1 (10g)
0.0651876019575856	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0499184339314845	HES1 (10g)
0.00867862969004894	HES1 (10g)
0.0	HES1 (10g)
0.0069820554649265894	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.00019575856443719398	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0364110929853181	HES1 (10g)
0.0194453507340946	HES1 (10g)
0.00456769983686786	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.00541598694942904	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0246003262642741	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0159216965742251	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0476345840130506	HES1 (10g)
0.011810766721044	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0416965742251224	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0373246329526917	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.071647634584013	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0693637846655791	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0411092985318108	HES1 (10g)
0.0238172920065253	HES1 (10g)
0.0634910277324633	HES1 (10g)
0.0671451876019576	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0029363784665579103	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.025252854812397998	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0366068515497553	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0240130505709625	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0557911908646003	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0259706362153344	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.009396411092985321	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0104404567699837	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.00626427406199021	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0158564437194127	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0149429037520392	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0132463295269168	HES1 (10g)
0.0602936378466558	HES1 (10g)
0.00306688417618271	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0401957585644372	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0692985318107667	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0580097879282219	HES1 (10g)
0.0	HES1 (10g)
0.00887438825448613	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0552039151712887	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0372593800978793	HES1 (10g)
0.0	HES1 (10g)
0.033278955954322995	HES1 (10g)
0.0	HES1 (10g)
0.027210440456770003	HES1 (10g)
0.0279934747145188	HES1 (10g)
0.0843719412724307	HES1 (10g)
0.018531810766721	HES1 (10g)
0.0458075040783034	HES1 (10g)
0.0236215334420881	HES1 (10g)
0.025252854812397998	HES1 (10g)
0.0033278955954323	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0202283849918434	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0360848287112561	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0202936378466558	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0	HES1 (10g)
0.0653181076672104	HES1 (10g)
0.291810766721044	HES1 (10g)
0.0407830342577488	HES1 (10g)
